frame,attack,ber,ncc,zncc,nlse,entropy
42,ROTATION,0.3069675925925926,0.9567505562367179,0.9276501377752524,0.08624951708309021,5.2668954559667895
63,SALT_PEPPER,0.03321759259259259,0.9311490586461117,0.8878009083317178,0.15623498070331668,5.238152174051043
63,SPECKLE,0.2937037037037037,0.9888630974702421,0.9816391879078035,0.022433711423942553,5.2440587812885235
63,GAUSSIAN_BLUR,0.28792438271604937,0.9970125028539076,0.9950396071550899,0.006037118018764296,5.323070596773004
63,MEDIAN_FILTER,0.18449074074074073,0.998473180888593,0.9974458371136383,0.0030955951507674216,5.230459589921133
63,JPEG_40,0.686466049382716,0.9985157451008327,0.9975951512296989,0.00296703219287302,5.3393890541179045
63,ROTATION,0.3077006172839506,0.9579430931714883,0.9295208792825059,0.08387270104430126,5.281151758025925
9,SALT_PEPPER,0.0332716049382716,0.9236988533100958,0.876515130108482,0.17552895066187812,5.235128233366112
9,SPECKLE,0.29356481481481483,0.9889443956566961,0.9818729981681281,0.022281972022371265,5.245396483044569
9,GAUSSIAN_BLUR,0.2854320987654321,0.9968750360564063,0.9948367442677192,0.006316191507810756,5.329255789655063
9,MEDIAN_FILTER,0.18027006172839505,0.9984152028796459,0.9973617746244812,0.0032149460902062667,5.226105262674476
9,JPEG_40,0.6914506172839506,0.9984291793849577,0.9974580847871041,0.0031391860676700458,5.3263567537050065
9,ROTATION,0.30321759259259257,0.9556820390530463,0.9260897369657787,0.08836988137508067,5.280573007625414
25,SALT_PEPPER,0.034089506172839505,0.9235951422368013,0.8760184074998575,0.1756304804953369,5.231608257416636
25,SPECKLE,0.29554783950617286,0.9888812345457101,0.9817050661166777,0.02239881046467449,5.239129595450502
25,GAUSSIAN_BLUR,0.27859567901234567,0.9969556707682716,0.9949547061126689,0.006153913039476324,5.316290040663095
25,MEDIAN_FILTER,0.16450617283950617,0.9984689000574978,0.9974433942940667,0.003109554942152614,5.225643235967199
25,JPEG_40,0.6863425925925926,0.9985213715372998,0.9976116487538232,0.00295570819806382,5.333726656381828
25,ROTATION,0.30766975308641975,0.9563550715119609,0.9269886845091639,0.08703084289292265,5.273563881966038
7,SALT_PEPPER,0.03351851851851852,0.924245315881897,0.8773028716846456,0.17343886023888275,5.2342982641164415
7,SPECKLE,0.2939351851851852,0.9887941201878536,0.9816146878375648,0.022523664690873687,5.246078331777525
7,GAUSSIAN_BLUR,0.2833179012345679,0.9968974839212814,0.9948736856856414,0.006270852557554747,5.332710060559987
7,MEDIAN_FILTER,0.17777777777777778,0.9984274289810616,0.9973819180750051,0.0031906385401366663,5.228050372097943
7,JPEG_40,0.6908564814814815,0.998447941045864,0.997487415877868,0.003101791155965852,5.326880158696012
7,ROTATION,0.3009953703703704,0.9558541328324519,0.9263726401867839,0.08802769204095333,5.282756552816407
144,SALT_PEPPER,0.033726851851851855,0.9331016324635378,0.8861273410453437,0.1516272165449524,5.273425628185451
144,SPECKLE,0.2968287037037037,0.9888780742210509,0.9808150385190051,0.022406462163500913,5.283377936467298
144,GAUSSIAN_BLUR,0.2950925925925926,0.9974785746303898,0.9956154266338357,0.005092243265701023,5.351807158855864
144,MEDIAN_FILTER,0.19103395061728395,0.9986993665233534,0.9977207089962269,0.002629769841738241,5.2639879893865595
144,JPEG_40,0.684212962962963,0.9987014187765237,0.9977953102233309,0.0025954839554956396,5.364657833861808
144,ROTATION,0.30877314814814816,0.9652117053517701,0.9389308959716595,0.06940483165426971,5.31579053234125
71,SALT_PEPPER,0.03306327160493827,0.9287504267967056,0.8835684007953067,0.161359012457134,5.240529731544989
71,SPECKLE,0.29476080246913583,0.9888472256558899,0.9815680918786512,0.02247184530165768,5.2522911149323255
71,GAUSSIAN_BLUR,0.29012345679012347,0.9969963231446101,0.9949981213069485,0.00607034738121574,5.3284997967142225
71,MEDIAN_FILTER,0.19148919753086419,0.998457461331323,0.9974119113663825,0.0031258021200410804,5.23559228950441
71,JPEG_40,0.6889120370370371,0.9984810929871573,0.997528370115596,0.0030355321633600326,5.345837836626443
71,ROTATION,0.3083179012345679,0.9581683589166469,0.9296895470511229,0.08341919027317904,5.285693935088057
146,SALT_PEPPER,0.03459876543209876,0.9329634230011146,0.8853457089771707,0.1512872457034864,5.278612403069002
146,SPECKLE,0.29618827160493827,0.9888680645341217,0.980714136440782,0.022415203558682817,5.293357851600698
146,GAUSSIAN_BLUR,0.2916820987654321,0.997555955774195,0.9957294136159585,0.004934602736320673,5.3605775530186435
146,MEDIAN_FILTER,0.18603395061728395,0.9987518614910182,0.9978022041430656,0.0025198619465802035,5.273291345726927
146,JPEG_40,0.6841898148148148,0.9987549377610527,0.9978769320554879,0.0024888083095016937,5.375279845530484
146,ROTATION,0.30866512345679015,0.9662349798865718,0.9404500764020735,0.06736835807174815,5.3250283179918405
91,SALT_PEPPER,0.03440586419753086,0.921263961176969,0.8707521929476512,0.1816764876697973,5.204631008728506
91,SPECKLE,0.29398148148148145,0.9888169384257451,0.9813423234226679,0.022501902673826908,5.212785464790674
91,GAUSSIAN_BLUR,0.28132716049382717,0.9973064828671319,0.9954664939588105,0.005435426144524824,5.2818498635301365
91,MEDIAN_FILTER,0.1686033950617284,0.9986010990904235,0.9976295207860846,0.0028235906861553283,5.1934707079036
91,JPEG_40,0.6893132716049383,0.9986245966081378,0.9977604309622088,0.002749198891515115,5.295982327820216
91,ROTATION,0.3050077160493827,0.9606649624001508,0.933252897022068,0.07846641484843316,5.2425896443019875
45,SALT_PEPPER,0.03160493827160494,0.9267166806690507,0.8810493249415371,0.16744492997299323,5.225147936088422
45,SPECKLE,0.2942746913580247,0.9888027432697205,0.9815793550741176,0.022539946012769305,5.231166675729032
45,GAUSSIAN_BLUR,0.28945987654320987,0.9970784640736307,0.9951570010904669,0.0059031958613261085,5.309434815381557
45,MEDIAN_FILTER,0.18838734567901236,0.998501136896433,0.9974971342968938,0.0030362252258790703,5.2184425941297885
45,JPEG_40,0.6864351851851852,0.9984604020454404,0.9975093003940071,0.003077375951176085,5.327952657619729
45,ROTATION,0.3085570987654321,0.9573218311465198,0.9286155445315045,0.08511285624959126,5.266894924260959
105,SALT_PEPPER,0.0329320987654321,0.9152591164432499,0.8662931785026139,0.1986187927033263,5.1792217144848145
105,SPECKLE,0.2946141975308642,0.9887836695434221,0.9819928397312825,0.022589837903458924,5.182279952434133
105,GAUSSIAN_BLUR,0.27208333333333334,0.9971810458178519,0.9954407648749362,0.005700666278501221,5.256881013093357
105,MEDIAN_FILTER,0.15496141975308642,0.9985386707632926,0.9976190615819368,0.002959534503224543,5.173083496713888
105,JPEG_40,0.6864043209876544,0.9985518904380952,0.9977397137756462,0.0028943192856722,5.256742528923479
105,ROTATION,0.30309413580246913,0.9582569879330314,0.9318799919281061,0.08325494720500176,5.218316945206572
127,SALT_PEPPER,0.03417438271604938,0.9235758201868868,0.87233309105554,0.17645631437940684,5.238542082166269
127,SPECKLE,0.2958179012345679,0.9888127606902231,0.9809841049257926,0.022497466187711108,5.245478155658531
127,GAUSSIAN_BLUR,0.27662808641975306,0.9976966428234453,0.9960542434649244,0.004653189651996596,5.316171658398877
127,MEDIAN_FILTER,0.14845679012345678,0.9987945019922218,0.9979189618566907,0.0024358039903450562,5.233193459247241
127,JPEG_40,0.6884953703703703,0.9988149669825792,0.9980344712311161,0.0023686871832169823,5.328841392486165
127,ROTATION,0.3049151234567901,0.9659528002368477,0.9411372423000463,0.06793463843326404,5.2761624223294845
21,SALT_PEPPER,0.034020061728395064,0.9235934836707055,0.8762751468676033,0.17599629966871613,5.228101291168857
21,SPECKLE,0.2949382716049383,0.9889385411220664,0.9818264928705572,0.022289802881310602,5.242058706385618
21,GAUSSIAN_BLUR,0.29074845679012346,0.9968190520441785,0.9947355671600279,0.0064284236327928415,5.324369061078577
21,MEDIAN_FILTER,0.19094907407407408,0.9983661044871981,0.9972757911556652,0.0033166321782656903,5.220505885659636
21,JPEG_40,0.6883256172839506,0.9983669429578454,0.9973533931545022,0.0032635053049122117,5.330927727643452
21,ROTATION,0.30388117283950616,0.9555660521320678,0.9257760770805084,0.08859975069987722,5.27732840070436
145,SALT_PEPPER,0.03368827160493827,0.9319292143889848,0.8837090771480234,0.15440201835253586,5.2771660836889644
145,SPECKLE,0.29718364197530867,0.9888053784141556,0.9806146066562955,0.022536556253106264,5.288077704699629
145,GAUSSIAN_BLUR,0.29138888888888886,0.9975386473748785,0.9957011189830027,0.004969585686359065,5.35499390068245
145,MEDIAN_FILTER,0.18611111111111112,0.9987324394493547,0.9977691119560776,0.0025594204370326403,5.267506552371042
145,JPEG_40,0.6865586419753087,0.9987318380332681,0.997835866590127,0.002534754247439828,5.369051244649765
145,ROTATION,0.3087885802469136,0.966071062094205,0.9401892626766709,0.06769469480871461,5.319199602896573
60,SALT_PEPPER,0.03385802469135803,0.9259429750231288,0.8796718154133293,0.16935595335665246,5.237985502896591
60,SPECKLE,0.29397376543209874,0.9888536410379746,0.9816549675391396,0.022452031101363408,5.245599142143265
60,GAUSSIAN_BLUR,0.28488425925925925,0.9970336892678274,0.9950832874867901,0.00599482709530366,5.324171394951304
60,MEDIAN_FILTER,0.18069444444444444,0.9984901956067024,0.9974786460971458,0.0030613459278419856,5.232317176657317
60,JPEG_40,0.6883101851851852,0.9985196427984567,0.9976077284049676,0.002958526372282025,5.339300778272507
60,ROTATION,0.30623456790123454,0.9580058557800907,0.9297490323387976,0.08374673555378835,5.281573374715087
52,SALT_PEPPER,0.035285493827160494,0.9233447208884775,0.8758216292853236,0.1762510099833089,5.231600758263636
52,SPECKLE,0.2923533950617284,0.988804059175376,0.9816145525368815,0.022534057233838764,5.237243279875118
52,GAUSSIAN_BLUR,0.2779861111111111,0.9971265906467155,0.9952469745678453,0.005808254194489829,5.3171297499413415
52,MEDIAN_FILTER,0.16640432098765431,0.9985637760298982,0.9976062136165768,0.002911333320461055,5.226194989227163
52,JPEG_40,0.6905941358024691,0.9985809636132639,0.9977120361515357,0.0028362392981187523,5.332919151968259
52,ROTATION,0.305787037037037,0.9575206871890772,0.9290808177467134,0.08471998363003076,5.274031605323831
58,SALT_PEPPER,0.03334876543209876,0.9286305092024121,0.8842048079014847,0.1625693308436767,5.23273898252525
58,SPECKLE,0.2947145061728395,0.9888078871035921,0.9816067983155848,0.022530526132841566,5.242648070828804
58,GAUSSIAN_BLUR,0.28291666666666665,0.9970283641841976,0.9950811800661289,0.006006071872839273,5.321380514674602
58,MEDIAN_FILTER,0.17786265432098766,0.9984897030091231,0.9974812356787406,0.0030624304001799253,5.230075752541441
58,JPEG_40,0.6879861111111111,0.9985264589879966,0.997620629438099,0.002945262666580923,5.338113400365278
58,ROTATION,0.3068364197530864,0.9576656530572591,0.9292756710038655,0.0844258421612499,5.278781791844604
6,SALT_PEPPER,0.033734567901234566,0.9221415742237544,0.8738528984870412,0.17910840384001817,5.246277817305318
6,SPECKLE,0.29337962962962966,0.9887474585584467,0.9815169023329564,0.02263863361970986,5.256600428261329
6,GAUSSIAN_BLUR,0.2818132716049383,0.996929189449278,0.9949213321325585,0.006206803986428613,5.347673138914834
6,MEDIAN_FILTER,0.1733641975308642,0.9984315290003606,0.9973860289737844,0.0031804154680928585,5.237077534256682
6,JPEG_40,0.6922453703703704,0.9985497209768278,0.9976580372132711,0.002898455144331058,5.323823179688407
6,ROTATION,0.298070987654321,0.9559726472049463,0.9264956521500244,0.08779170198296579,5.295729263025596
26,SALT_PEPPER,0.03410493827160494,0.9235277515426341,0.87594509486528,0.17560644241029916,5.227877994138108
26,SPECKLE,0.29631944444444447,0.9888208903785312,0.9816151031770447,0.022499857600067296,5.232874646915916
26,GAUSSIAN_BLUR,0.2775617283950617,0.9969547089807096,0.9949556433708303,0.006155773252082007,5.310649590469233
26,MEDIAN_FILTER,0.1647530864197531,0.9984718748214804,0.9974496376641768,0.003103681584338485,5.22030050550611
26,JPEG_40,0.6883101851851852,0.9985091999782243,0.997595818641565,0.0029794161246618545,5.332130981411255
26,ROTATION,0.30858024691358027,0.9562770039285112,0.9268949828330105,0.08718709502796648,5.269228321613664
17,SALT_PEPPER,0.034243827160493824,0.9224901466121833,0.8744528283904552,0.1782447579665817,5.2293518821686025
17,SPECKLE,0.29651234567901236,0.988905514700125,0.9817761170821769,0.022339915994122245,5.240885668425965
17,GAUSSIAN_BLUR,0.29044753086419756,0.9968635984568622,0.9948094654585199,0.006338930261499145,5.324504227723602
17,MEDIAN_FILTER,0.18839506172839507,0.9984004821874569,0.9973330713610771,0.003246297891234954,5.221200843192924
17,JPEG_40,0.6912191358024692,0.9983869369636055,0.9973842299839546,0.00322386473623683,5.330716965875367
17,ROTATION,0.30475308641975307,0.9557816088672171,0.926137359915625,0.08817023455514598,5.27799544906032
142,SALT_PEPPER,0.03412808641975309,0.9313858663264901,0.8836633434057969,0.15548114954700398,5.268391353098419
142,SPECKLE,0.2963425925925926,0.9888887406210853,0.9809077107515625,0.02237558575440235,5.276089153809644
142,GAUSSIAN_BLUR,0.28924382716049385,0.9973905901525403,0.9954807859449261,0.005271210193822046,5.344160814260211
142,MEDIAN_FILTER,0.18804783950617285,0.9986619328564974,0.9976642606554754,0.00270497299189332,5.258304610684858
142,JPEG_40,0.6867515432098765,0.9987000900903016,0.9977994839033952,0.0025981301558256854,5.357331841320862
142,ROTATION,0.3107638888888889,0.9641033662594667,0.9372289630708467,0.07161168324498034,5.307281772349305
70,SALT_PEPPER,0.03335648148148148,0.9314641643225288,0.8880353412711478,0.15531034722563797,5.241888575991984
70,SPECKLE,0.29570216049382714,0.9889327768902502,0.9817085326437117,0.022283021806315664,5.249167128614832
70,GAUSSIAN_BLUR,0.2886574074074074,0.997002609171805,0.9950109207740581,0.006057488493138871,5.327001199109254
70,MEDIAN_FILTER,0.19018518518518518,0.9984598034146208,0.9974170207706406,0.003120231104641349,5.234575953656602
70,JPEG_40,0.6891203703703703,0.998482848221439,0.9975356703822821,0.003032190924276741,5.343843489805979
70,ROTATION,0.30801697530864197,0.9581713511566987,0.9297274748582509,0.08341501280011376,5.284110762691
100,SALT_PEPPER,0.03423611111111111,0.910904409471992,0.8577211830344347,0.21018816096164683,5.190764941958641
100,SPECKLE,0.29583333333333334,0.98870526061127,0.9816119801173567,0.022702204568332784,5.195077571317793
100,GAUSSIAN_BLUR,0.266304012345679,0.9972602542857132,0.995503900558149,0.005539208645808737,5.2664727528393
100,MEDIAN_FILTER,0.14218364197530864,0.9985750094279322,0.9976438469614303,0.0028832927802514303,5.183221643676364
100,JPEG_40,0.6871759259259259,0.9986528527697371,0.9978612661416337,0.0026927035975915616,5.2569422909675
100,ROTATION,0.30290123456790125,0.959447952695948,0.932845558501023,0.08088487779139554,5.227837556162142
40,SALT_PEPPER,0.03260030864197531,0.9261138362430995,0.8799665949807614,0.1688653153857061,5.22516545072156
40,SPECKLE,0.29280864197530865,0.9888235583368331,0.9815947158518501,0.022499483957924213,5.232256728101145
40,GAUSSIAN_BLUR,0.28642746913580247,0.9970675300285265,0.9951361455433633,0.005926626406274955,5.310213792552823
40,MEDIAN_FILTER,0.18384259259259259,0.9985060546049822,0.9975035276389977,0.0030261834028142923,5.218821272301925
40,JPEG_40,0.6881635802469136,0.9984797567115041,0.9975393932037632,0.003038348989504903,5.333277835662368
40,ROTATION,0.30790895061728396,0.9569004358493138,0.9278564452480585,0.08595089759830138,5.267836616906961
19,SALT_PEPPER,0.03362654320987654,0.9260701185051228,0.8801550548605881,0.1691649034496665,5.228247140956095
19,SPECKLE,0.293695987654321,0.988840199551197,0.9816646774652509,0.022453568869209913,5.240235809859132
19,GAUSSIAN_BLUR,0.29060956790123454,0.9968210620010644,0.9947388502894298,0.006424455657183257,5.324156365652408
19,MEDIAN_FILTER,0.19018518518518518,0.9983679558632473,0.9972788640861173,0.0033130505758120652,5.220519650690269
19,JPEG_40,0.6898842592592592,0.9983709547145304,0.9973601231046026,0.0032555133990836735,5.3290685974680985
19,ROTATION,0.3025385802469136,0.9555617773258763,0.9257688857792336,0.08860741289412451,5.2771399690153205
128,SALT_PEPPER,0.034436728395061726,0.9254996841281834,0.8754419853500276,0.1708150586775595,5.239023836368115
128,SPECKLE,0.29396604938271603,0.9888565472290928,0.9810656185168958,0.022420735772990925,5.245177885453953
128,GAUSSIAN_BLUR,0.27742283950617286,0.9976881179295801,0.9960410462886768,0.0046702286838329965,5.315884504509956
128,MEDIAN_FILTER,0.14844907407407407,0.9987889836807641,0.9979101830102455,0.0024466899221919063,5.233277473284416
128,JPEG_40,0.6885648148148148,0.9988061443908078,0.9980197563165654,0.0023863094581487135,5.327092976489252
128,ROTATION,0.3068287037037037,0.9658760464875723,0.94102562333228,0.06808808249080128,5.276431669766079
35,SALT_PEPPER,0.03322530864197531,0.9253585546166407,0.8785805379125224,0.17111371752125615,5.225809257439073
35,SPECKLE,0.29475308641975306,0.9887402406176964,0.9814378777886663,0.0226732582368549,5.2313489068230155
35,GAUSSIAN_BLUR,0.2822453703703704,0.9970906297954538,0.9951674090925601,0.005878812742475501,5.308234917049446
35,MEDIAN_FILTER,0.17589506172839506,0.9985195101047856,0.9975223738008281,0.0029989846957402407,5.217088295125749
35,JPEG_40,0.6888966049382717,0.9985048581568287,0.9975777528574448,0.002988157909158991,5.329985647450881
35,ROTATION,0.30616512345679014,0.956906883140563,0.9277644522000014,0.08594123733139987,5.266012587226863
108,SALT_PEPPER,0.03340277777777778,0.915853167988051,0.8674106649562286,0.19621931301643628,5.188519125795734
108,SPECKLE,0.294375,0.9888486331228089,0.9821495985747362,0.02243145992386231,5.187309815303706
108,GAUSSIAN_BLUR,0.27502314814814816,0.9971734562546218,0.9954436771910187,0.005717254698828813,5.264782417226292
108,MEDIAN_FILTER,0.16135802469135802,0.9985302618421674,0.9976131839639618,0.002977831581120029,5.180014160469852
108,JPEG_40,0.6843132716049383,0.9985446874458138,0.9977272533658531,0.0029085071750856064,5.260609063524359
108,ROTATION,0.3015817901234568,0.9579409356105422,0.93158616899549,0.08388223522776948,5.2260863778305655
86,SALT_PEPPER,0.03251543209876543,0.9262541573215161,0.8796763343984381,0.16820212327688405,5.224596850909688
86,SPECKLE,0.295787037037037,0.9887848885320363,0.9814480128548357,0.022576112117856987,5.234047529310672
86,GAUSSIAN_BLUR,0.2855941358024691,0.9972093354017746,0.9953451173832568,0.005632475279972722,5.307324018861976
86,MEDIAN_FILTER,0.17797839506172838,0.9985609053898938,0.9975832055071109,0.002908396690964727,5.219173549486798
86,JPEG_40,0.6850848765432099,0.9985567255157775,0.9976612601712092,0.0028845061435275195,5.321921339842817
86,ROTATION,0.3097608024691358,0.9605713392305557,0.9336856706904648,0.07864962332811415,5.267677969007003
31,SALT_PEPPER,0.033680555555555554,0.9242615422261892,0.8767375392433134,0.17449128740191092,5.219782741457108
31,SPECKLE,0.29314043209876545,0.9887403320210221,0.9814031806552284,0.02267033092756193,5.227453299195994
31,GAUSSIAN_BLUR,0.2789583333333333,0.9971121340014013,0.995191876422741,0.005833361958440023,5.304013077503644
31,MEDIAN_FILTER,0.1694212962962963,0.9985321276881125,0.997538432843637,0.002972168768298165,5.2130884678605165
31,JPEG_40,0.688966049382716,0.9985184596630642,0.9976041028682119,0.0029609524172423186,5.324813650294922
31,ROTATION,0.3077083333333333,0.9577438484323458,0.9290232702012212,0.08427618948096899,5.262011407322744
92,SALT_PEPPER,0.032199074074074074,0.9191420694712203,0.8668996108731328,0.18799201057661008,5.191047432921409
92,SPECKLE,0.29616512345679014,0.9887705555214684,0.981162513893757,0.022596072085077707,5.205073323842929
92,GAUSSIAN_BLUR,0.28054012345679014,0.9973723898189337,0.9955503937154863,0.005299601768297445,5.272221311082887
92,MEDIAN_FILTER,0.16707561728395062,0.9986158426939342,0.9976407162406223,0.002792198418098342,5.184786487457246
92,JPEG_40,0.6887345679012346,0.9986233082718418,0.9977452882504312,0.0027522063616213913,5.28326421555011
92,ROTATION,0.30775462962962963,0.9625624528404911,0.9361043213215413,0.07468676981362543,5.233183279312557
5,SALT_PEPPER,0.03376543209876543,0.9241875302585946,0.8771334937191299,0.17364878252277155,5.245039118425275
5,SPECKLE,0.2942283950617284,0.988861974536587,0.9817097465863662,0.022423886337960136,5.2575032685106775
5,GAUSSIAN_BLUR,0.28238425925925925,0.9969405537147433,0.9949410332743505,0.006184349060945256,5.347552865728056
5,MEDIAN_FILTER,0.17248456790123456,0.9984387003106177,0.997398455189518,0.003166080740512505,5.236639380290269
5,JPEG_40,0.6913657407407408,0.9985613692110372,0.997675397506836,0.0028752067552886493,5.320158171579964
5,ROTATION,0.2977314814814815,0.9560188391624371,0.9265859139630374,0.0877020536669339,5.295827204318017
12,SALT_PEPPER,0.033171296296296296,0.9251797391081407,0.878951675451642,0.17128588407319037,5.23029356808762
12,SPECKLE,0.29344135802469135,0.9889071006881571,0.9818173317600244,0.02236416441316104,5.242710382529144
12,GAUSSIAN_BLUR,0.2883256172839506,0.9968359700742594,0.9947756067150668,0.006395328545999729,5.32572497167295
12,MEDIAN_FILTER,0.18479166666666666,0.9983997726007936,0.9973377799160041,0.003248485200098025,5.22179064109543
12,JPEG_40,0.6922685185185186,0.9983920233999768,0.9973995265383409,0.003213658337020703,5.327413522473357
12,ROTATION,0.3036111111111111,0.9553089760933168,0.9255099990431116,0.0891090812526663,5.277638529200103
8,SALT_PEPPER,0.03216049382716049,0.9292965528607614,0.8853043186892875,0.16017708634885422,5.233294248574343
8,SPECKLE,0.293070987654321,0.9888146469281962,0.981643056597521,0.022528454057295526,5.2475850684103085
8,GAUSSIAN_BLUR,0.2844984567901235,0.9968898559602406,0.9948586023907982,0.006286315159364014,5.332602022911472
8,MEDIAN_FILTER,0.1769212962962963,0.9984209559916668,0.9973699212169942,0.003203794788766079,5.228325553492719
8,JPEG_40,0.6918904320987654,0.9984374028309304,0.9974684416249846,0.0031228091757584796,5.328394861969352
8,ROTATION,0.3008641975308642,0.9558528925956334,0.9263354367521126,0.08802967092322214,5.283227829012904
104,SALT_PEPPER,0.03386574074074074,0.9121830584312048,0.8610088364635348,0.20667131264881303,5.183584070696708
104,SPECKLE,0.29554783950617286,0.9887363597243763,0.9818515795795977,0.022676262740811463,5.185139889294396
104,GAUSSIAN_BLUR,0.2716280864197531,0.9971826021103722,0.9954264272680631,0.005697243346894011,5.257883356421017
104,MEDIAN_FILTER,0.1519753086419753,0.9985407764853681,0.9976135028569196,0.0029542946400496835,5.174857683987415
104,JPEG_40,0.689429012345679,0.9985596410010076,0.997745304833987,0.0028787344787417823,5.257204012223665
104,ROTATION,0.3042746913580247,0.9583155489150451,0.9317173106976399,0.0831356536287488,5.21988009267933
143,SALT_PEPPER,0.033595679012345676,0.9316847213294305,0.8841957674830526,0.15445321743125243,5.268771033130577
143,SPECKLE,0.2954861111111111,0.9888868322263052,0.9809137482040324,0.022397455718686742,5.279195846073799
143,GAUSSIAN_BLUR,0.2914274691358025,0.9973786627555675,0.9954619050884435,0.005295386140194963,5.346147064088353
143,MEDIAN_FILTER,0.18974537037037037,0.9986536517154028,0.9976507072448856,0.002721588572638454,5.259470385648581
143,JPEG_40,0.6867746913580247,0.9986844430103478,0.9977740777034732,0.0026295670152785646,5.359774932390088
143,ROTATION,0.3089043209876543,0.9640561814126657,0.9371706565789898,0.07170615723702116,5.310737255346561
123,SALT_PEPPER,0.03447530864197531,0.9258351931933745,0.8760813158592665,0.16957897801114583,5.2278849371881115
123,SPECKLE,0.295,0.9887858217215771,0.9809531767941619,0.022561596483596146,5.238981835590786
123,GAUSSIAN_BLUR,0.28412037037037036,0.997819309644287,0.9962648918112122,0.004401145965981059,5.311838391813325
123,MEDIAN_FILTER,0.1684104938271605,0.9988246324414977,0.9979725514757236,0.002370465878566204,5.224111449015421
123,JPEG_40,0.6866820987654321,0.9987933331819204,0.997993127695066,0.002412694170951481,5.322791953426462
123,ROTATION,0.30657407407407405,0.9683023632004198,0.9452543535560483,0.0632552936150219,5.270342353821524
16,SALT_PEPPER,0.03409722222222222,0.9278976761161066,0.8830989668591654,0.16472250961104062,5.227494286041692
16,SPECKLE,0.28963734567901234,0.9889019708779868,0.9817803974655097,0.022340204787125936,5.2420636599960835
16,GAUSSIAN_BLUR,0.2877391975308642,0.9968430206792818,0.9947774910492967,0.006380634206548241,5.325072579807795
16,MEDIAN_FILTER,0.18733796296296296,0.9983849154241071,0.9973081369727167,0.0032774985023684504,5.222402641280134
16,JPEG_40,0.6923996913580247,0.9983845214652739,0.9973848953614292,0.0032284749560582606,5.3294850060475225
16,ROTATION,0.3027237654320988,0.9556201131545728,0.9258951666939595,0.08849119289234897,5.276233524026856
74,SALT_PEPPER,0.03229938271604938,0.9267677473491565,0.8804469643845719,0.1669179929299028,5.2391486242506575
74,SPECKLE,0.29345679012345677,0.988859965596945,0.9815925971893799,0.022444001172441955,5.249551782606066
74,GAUSSIAN_BLUR,0.2918904320987654,0.9969769861341675,0.9949676831582985,0.006108753311009389,5.325491933287872
74,MEDIAN_FILTER,0.19284722222222223,0.9984503044003522,0.997400916567501,0.0031394130585877832,5.233452651400291
74,JPEG_40,0.6885030864197531,0.9984586857569121,0.9974950583231117,0.0030811944255725258,5.345944043463981
74,ROTATION,0.3090277777777778,0.958108279000693,0.9296153360016527,0.08353948991497287,5.284108942732902
102,SALT_PEPPER,0.03417438271604938,0.9124541302271573,0.8613199212372352,0.20512903787566,5.179442592142517
102,SPECKLE,0.2937114197530864,0.988800553350347,0.9819363505565728,0.022536531400378448,5.183844659988681
102,GAUSSIAN_BLUR,0.26861882716049384,0.9971589374748264,0.9953841286880306,0.005747117470631851,5.256029472575806
102,MEDIAN_FILTER,0.14891203703703704,0.998527121679538,0.9975887509786855,0.0029821810331409487,5.172921385017043
102,JPEG_40,0.6884799382716049,0.998570878705139,0.9977571073009911,0.002856200442776753,5.256299986088567
102,ROTATION,0.30452160493827163,0.958140028690149,0.9313579503145214,0.08348437098143009,5.218448655432164
82,SALT_PEPPER,0.03238425925925926,0.9302052753998818,0.8864638949331742,0.15843255925301158,5.235208370291775
82,SPECKLE,0.29334104938271605,0.988805826612176,0.9815675927585146,0.022527583704262843,5.245247474984221
82,GAUSSIAN_BLUR,0.28405864197530867,0.9969990872966789,0.9950224855296953,0.006064294342736406,5.321114885458975
82,MEDIAN_FILTER,0.17925925925925926,0.9985034364270879,0.9974993365745186,0.003034835046709691,5.23258201183493
82,JPEG_40,0.688533950617284,0.9985058063049567,0.9975844322580676,0.0029862335732325413,5.338919443204103
82,ROTATION,0.3084799382716049,0.9579926551563864,0.929681910431968,0.0837711179440416,5.28001715146949
2,SALT_PEPPER,0.03342592592592593,0.9221783236239854,0.8737804902941109,0.17868251833204465,5.251882959400945
2,SPECKLE,0.29391975308641977,0.9888670905360389,0.9817033194725705,0.022412803535684145,5.264959202378258
2,GAUSSIAN_BLUR,0.2806095679012346,0.9970231044041378,0.9950720618397371,0.006017008522789281,5.354416924303094
2,MEDIAN_FILTER,0.16202932098765432,0.9985082053367028,0.9975117563208956,0.0030229354763375784,5.2434366555045875
2,JPEG_40,0.6907021604938272,0.998658699315207,0.9978380247888965,0.002680870365385048,5.323971758145397
2,ROTATION,0.3023996913580247,0.9567669884017935,0.9277646487355389,0.08621315857361786,5.302362828819595
23,SALT_PEPPER,0.03350308641975309,0.9261544538240598,0.8803130348447449,0.16924274790087476,5.228344610849371
23,SPECKLE,0.29476851851851854,0.9888530382012836,0.9816726119821763,0.02244936059363942,5.244057701498878
23,GAUSSIAN_BLUR,0.29189814814814813,0.9968206618131349,0.9947351209125505,0.006425253618284622,5.32654129173034
23,MEDIAN_FILTER,0.19151234567901235,0.9983665889170923,0.9972750995661872,0.0033157096062981653,5.2235744829837145
23,JPEG_40,0.6902469135802469,0.9983634877371073,0.9973461855036807,0.0032704314250636096,5.330250484101416
